dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Struttura della Pasta::occhiatura spugnosa grana bella,Struttura della Pasta,"Occhiatura spugnosa, grana bella",Pasta con occhiatura spugnosa e bella grana.,2,46356,
Struttura della Pasta::grana troppo arrotondata micro occhiatura centrale spacco,Struttura della Pasta,"Grana troppo arrotondata, micro occhiatura centrale, spacco","Pasta con grana arrotondata, microocchiatura centrale e spacco.",4,47229,
Struttura della Pasta::frattura bella presenza di uno spacco,Struttura della Pasta,"Frattura bella, presenza di uno spacco,",Pasta con bella frattura e presenza di uno spacco.,8,29597,
Struttura della Pasta::regolare un occhio a centro da 7mm,Struttura della Pasta,Regolare un occhio a centro da 7mm,Pasta regolare con un occhio al centro.,4,42902,
Struttura della Pasta::abbastanza regolare e anche grana ben presente,Struttura della Pasta,Abbastanza regolare e anche grana ben presente,Pasta abbastanza regolare con grana ben presente.,4,4952,
Struttura della Pasta::occhiatura anche grande occhio grande e fessura grana grossolana,Struttura della Pasta,Occhiatura anche grande occhio grande e fessura Grana grossolana,"Pasta con occhiatura anche grande, grana grossolana e una fessura.",4,18395,
Struttura della Pasta::tante piccole spaccature nei pressi di uno scalzo,Struttura della Pasta,Tante pIccole spaccature nei pressi di uno scalzo,Pasta con numerose piccole spaccature nei pressi dello scalzo.,4,50494,
Struttura della Pasta::struttura assente pasta omogeneamente e completamente stirata,Struttura della Pasta,Struttura assente. Pasta omogeneamente e completamente stirata,Pasta omogeneamente stirata in tutta la struttura.,4,51486,
Struttura della Pasta::frattura regolare struttura granulare ma di aspetto compatto,Struttura della Pasta,"Frattura regolare, struttura granulare ma di aspetto compatto,","Pasta con frattura regolare, struttura granulare e aspetto compatto.",4,17007,
Struttura della Pasta::bella leggero occhiatura,Struttura della Pasta,Bella Leggero occhiatura,Pasta con bella occhiatura leggera.,8,29086,
Struttura della Pasta::stirata zona centrale occhio grande zone con microocchiatura grana presente,Struttura della Pasta,Stirata zona centrale occhio grande zone con microocchiatura grana presente,"Pasta stirata al centro con occhio grande, microocchiatura in zone, grana presente.",4,42901,
Struttura della Pasta::qualche microocchiatura centrale grana buona,Struttura della Pasta,"Qualche microocchiatura centrale, grana buona",Pasta con qualche microocchiatura al centro e bella grana.,4,35605,
Struttura della Pasta::vuole fratture sotto un piatto,Struttura della Pasta,Vuole fratture sotto un piatto,Pasta con fratture sotto una superficie piatta.,4,4759,
Struttura della Pasta::stirata bocciatura in zona ampia centrale non uniformemente formata,Struttura della Pasta,Stirata bocciatura in zona ampia centrale non uniformemente formata,"Pasta stirata con bocciatura in zona centrale ampia, non uniformemente formata.",8,29214,
Struttura della Pasta::scaglione struttura localizzata qualche microocchiatura,Struttura della Pasta,"Scaglione,struttura localizzata, qualche microocchiatura",Pasta con scaglionatura localizzata e qualche microocchiatura.,4,16854,
Struttura della Pasta::frattura irregolare a scaglie striato e con occhiature,Struttura della Pasta,"Frattura irregolare a scaglie,striato e con occhiature","Pasta con frattura irregolare a scaglie, striata e con occhiature.",4,16850,
Struttura della Pasta::grana fine frattura regolare,Struttura della Pasta,"Grana fine, frattura regolare",Pasta a grana fine con frattura regolare.,4,16929,
Struttura della Pasta::disomogenea grossolana,Struttura della Pasta,"Disomogenea, grossolana",Pasta disomogenea e grossolana.,4,47395,
Struttura della Pasta::grande area spagnola centrale,Struttura della Pasta,Grande area spagnola centrale,Pasta con una grande area spagnola al centro.,4,5122,
Struttura della Pasta::la parte centrale sembra appartenere ad un'altra forma la parte esterna sarebbe bellissima,Struttura della Pasta,La parte centrale sembra appartenere ad un'altra forma. La parte esterna sarebbe bellissima,NON_DESCRITTO,4,51008,
Struttura della Pasta::presenza di spaccature ),Struttura della Pasta,Presenza di spaccature :-),Pasta con spaccature.,4,44671,
Struttura della Pasta::leggermente stirata fratturata sotto il piatto frattura abbastanza regolare,Struttura della Pasta,"Leggermente stirata, fratturata sotto il piatto, frattura abbastanza regolare","Pasta leggermente stirata, fratturata sotto il piatto con frattura abbastanza regolare.",4,25563,
Struttura della Pasta::pasta tendente al ruvido in una area centrale,Struttura della Pasta,Pasta tendente al RUVIDO in una area centrale,Pasta tendente al ruvido nell'area centrale.,4,49660,
Struttura della Pasta::struttura non fine cristalli non percepiti,Struttura della Pasta,Struttura non fine. cristalli non percepiti,"Pasta non fine, priva di cristalli percettibili.",4,27828,
Struttura della Pasta::microocchiatura effetto spugna con occhiob15 mm,Struttura della Pasta,Microocchiatura effetto spugna con occhiob15 mm,"Pasta con microocchiatura diffusa e aspetto spugnoso, con occhiature di medio-grande dimensione.",4,23919,
Struttura della Pasta::struttura abbastanza bella ma con area spugnosa al centro e occhio di medie dimensioni,Struttura della Pasta,Struttura abbastanza bella ma con area spugnosa al centro e occhio di medie dimensioni,Pasta abbastanza bella con area spugnosa al centro e occhio di medie dimensioni.,4,31960,
Struttura della Pasta::striature centrali,Struttura della Pasta,Striature centrali,Pasta con striature al centro.,4,32263,
Struttura della Pasta::striature centrali con microocchiatura,Struttura della Pasta,Striature centrali con Microocchiatura,Pasta con striature centrali e microocchiatura.,4,25638,
Struttura della Pasta::stirata e qualche microocchiatura,Struttura della Pasta,Stirata e qualche microocchiatura,Pasta stirata con qualche microocchiatura.,4,9474,
Struttura della Pasta::difettosa stirata a tratti micro occhiatura,Struttura della Pasta,"Difettosa, stirata, a tratti micro occhiatura","Pasta difettosa, stirata e con microocchiatura a tratti.",4,41517,
Struttura della Pasta::piccole fessure sotto un piatto,Struttura della Pasta,Piccole fessure sotto un piatto,Pasta con piccole fessure sotto un piatto.,4,1017,
Struttura della Pasta::disomogeneità qualche strappo frattura irregolare,Struttura della Pasta,"Disomogeneità, qualche strappo, frattura irregolare",Pasta disomogenea con qualche strappo e frattura irregolare.,4,37451,
Struttura della Pasta::frattura abbastanza regolare e grana media su 1 lato più grossa e un poco spugnosa,Struttura della Pasta,Frattura abbastanza regolare e grana media su 1 lato più grossa e un Poco spugnosa,"Pasta con frattura abbastanza regolare e grana media, più grossa e leggermente spugnosa su un lato.",4,37275,
Struttura della Pasta::stirata spinosa con occhiatura e fratture,Struttura della Pasta,"Stirata, spinosa, con Occhiatura e fratture","Pasta stirata, spinosa, con occhiatura e fratture.",4,33729,
Struttura della Pasta::disomogenea con centro striato,Struttura della Pasta,Disomogenea con centro striato,Pasta disomogenea con centro striato.,4,9887,
Struttura della Pasta::presenza di piccola sfoglia grana poco profilata e struttura stirata al centro,Struttura della Pasta,"Presenza di piccola sfoglia, grana poco profilata e struttura stirata al centro","Pasta con piccola sfoglia, grana poco profilata e struttura stirata al centro.",4,25642,
Struttura della Pasta::frattura evidente fessura leggera grana presente ma grossolana,Struttura della Pasta,Frattura evidente fessura leggera grana presente ma grossolana,"Pasta con frattura evidente, leggera fessura e grana grossolana.",4,5907,
Struttura della Pasta::bella grana ma la struttura è slegata e il formaggio è pieno di piccoli spacchi,Struttura della Pasta,Bella grana ma la struttura è slegata e il formaggio è pieno di piccoli spacchi,Pasta con bella grana ma struttura slegata e numerosi piccoli spacchi.,4,47172,
Struttura della Pasta::omogenea,Struttura della Pasta,Omogenea,Pasta omogenea.,4,7364,
Struttura della Pasta::microcchiature minime,Struttura della Pasta,Microcchiature minime,Pasta con microocchiature minime.,4,462,
Struttura della Pasta::striata solo leggermente,Struttura della Pasta,Striata solo leggermente,Pasta con leggere striature.,4,4218,
Struttura della Pasta::un'area con microocchiatura frattura molto irregolare struttura grandiosa con aree tendente allo stirato,Struttura della Pasta,Un'area con Microocchiatura Frattura molto irregolare Struttura grandiosa con aree tendente allo stirato,"Pasta con microocchiatura, frattura irregolare e struttura grandiosa, con aree tendente allo stirato.",4,41175,
Struttura della Pasta::brutta grana striature evidente qualche micro occhiatura,Struttura della Pasta,"Brutta grana , striature evidente qualche micro occhiatura","Pasta con grana irregolare, striature evidenti e qualche microocchiatura.",4,47397,
Struttura della Pasta::stirata compatta con zona centrale tendente al gessato forte microocchiature concentrate al centro,Struttura della Pasta,Stirata compatta con zona centrale tendente al gessato forte microocchiature concentrate al centro,"Pasta stirata e compatta con zona centrale tendente al gessato, microocchiature concentrate al centro.",4,35780,
Struttura della Pasta::evidente spaccatura nel centro brutta frattura grana quasi assente,Struttura della Pasta,"Evidente Spaccatura nel centro, brutta Frattura, grana quasi assente","Pasta con evidente spaccatura al centro, frattura irregolare e grana quasi assente.",4,32422,
Struttura della Pasta::evidente frattura 8 cm e altre più piccole pasta tendente allo stirato evidenti cristalli perle e microocchiatura,Struttura della Pasta,Evidente frattura 8 cm e altre più piccole pasta tendente allo stirato .evidenti cristalli perle e microocchiatura,"Pasta con frattura pronunciata, altre più piccole, tendente allo stirato, cristalli e microocchiatura.",4,44668,
Struttura della Pasta::occhi grossi struttura presente,Struttura della Pasta,Occhi grossi struttura presente,Pasta con occhiatura grossolana e struttura presente.,4,12978,
Struttura della Pasta::discreto taglio presenza di frattura interne buona grana tendente al fine omogena,Struttura della Pasta,"Discreto taglio. Presenza di frattura interne. Buona grana tendente al fine, omogena","Pasta con fratture interne, buona grana tendente al fine e omogenea.",4,16925,
Struttura della Pasta::zona sotto un piatto con frattura grana media,Struttura della Pasta,Zona sotto un piatto con frattura grana media,Pasta con frattura a grana media nella zona sottostante il piatto.,4,25558,
Struttura della Pasta::1 punto in meno per lo spacco enorme una forma così non dovrebbe arrivare al panel,Struttura della Pasta,1 punto in meno per lo spacco enorme. Una forma così Non dovrebbe arrivare al panel,Pasta con spacco enorme.,4,3537,
Struttura della Pasta::peccato per irregolarità di frattura,Struttura della Pasta,Peccato per irregolarità di frattura,Pasta con irregolarità di frattura.,4,28,
Struttura della Pasta::grandiosa regolare,Struttura della Pasta,Grandiosa regolare,Pasta con grana grandiosa e regolare.,4,30651,
Struttura della Pasta::striature e occhiature centrali,Struttura della Pasta,Striature e occhiature centrali,Pasta con striature e occhiature al centro.,4,44336,
Struttura della Pasta::rade microocch qualche zona stirata,Struttura della Pasta,"Rade microocch, qualche zona stirata",Pasta con rade microocchiature e qualche zona stirata.,4,18852,
Struttura della Pasta::al centro spugnosa,Struttura della Pasta,Al centro spugnosa,Pasta spugnosa al centro.,4,51320,
Struttura della Pasta::pochi cristalli,Struttura della Pasta,pochi cristalli,Pasta con pochi cristalli.,4,27897,
Struttura della Pasta::struttura non omogenea in parte stirata con occhiatura piccola e media al centro aspetto spugnoso,Struttura della Pasta,"Struttura non omogenea, in parte stirata con occhiatura piccola e media. Al centro aspetto spugnoso.","Pasta non omogenea, in parte stirata con occhiatura piccola e media, aspetto spugnoso al centro.",4,11225,
Struttura della Pasta::frattura ok grana eterogenea a tratti bella a tratti quasi eccessiva,Struttura della Pasta,"Frattura ok, grana eterogenea, a tratti bella a tratti quasi eccessiva","Pasta con frattura regolare, grana eterogenea, a tratti bella a tratti quasi eccessiva.",4,35607,
Struttura della Pasta::divisa a metà una parte grana grossa regolare una stirata con occhi fessure,Struttura della Pasta,"Divisa a metà, una parte grana grossa regolare una stirata con occhi, fessure","Pasta divisa a metà: una parte con grana grossa regolare, l'altra stirata con occhiatura e fessure.",4,987,
Struttura della Pasta::bel taglio bella struttura fine in zona centrale più grandiosa verso estrno,Struttura della Pasta,"Bel taglio. Bella struttura fine in zona centrale, più Grandiosa verso estrno","Pasta con bella struttura fine al centro, grandiosa verso l'esterno.",4,36941,
Struttura della Pasta::stirata in un angolo sotto scalzo e sotto piatto,Struttura della Pasta,Stirata in un angolo sotto scalzo e sotto piatto,Pasta stirata in un angolo sotto scalzo e sotto piatto.,4,49180,
Struttura della Pasta::taglio irregolare lieve striature centrale,Struttura della Pasta,Taglio irregolare. Lieve striature centrale,Pasta con taglio irregolare e leggere striature al centro.,4,47392,
Struttura della Pasta::singola occhiatura di medie dimensioni struttura molto grossolana ma abbastanza regolare,Struttura della Pasta,"Singola occhiatura di medie dimensioni, struttura molto grossolana ma abbastanza regolare","Pasta con una occhiatura di medie dimensioni, struttura molto grossolana ma abbastanza regolare.",4,21777,
Struttura della Pasta::scagliosa grana un poco' arrotondata occhiature su angolo,Struttura della Pasta,"Scagliosa,grana un poco' arrotondata ,Occhiature su angolo",Pasta scagliosa con grana leggermente arrotondata e occhiature presenti su un angolo.,4,17008,
Struttura della Pasta::zone leggermente stirata qualche microocchiatura,Struttura della Pasta,"Zone leggermente stirata, qualche Microocchiatura",Pasta con zone leggermente stirate e qualche microocchiatura.,4,9975,
Struttura della Pasta::ampia zona centrale spugnosa,Struttura della Pasta,Ampia zona centrale spugnosa,Pasta con ampia zona centrale spugnosa.,4,48767,
Struttura della Pasta::presenza di degustazioni grosse scaglie la grana tende ad avere una direzione non stirata grana meno evidente al centro frattura discreta,Struttura della Pasta,"Presenza di degustazioni, grosse scaglie.. La grana tende ad avere una direzione, non stirata. Grana meno evidente al centro, frattura discreta","Pasta con grossa scagliatura e grana tendente a una direzione, non stirata, meno evidente al centro, con frattura discreta.",4,6053,
Struttura della Pasta::un poco di disomogeneità,Struttura della Pasta,Un Poco di disomogeneità,Pasta con lieve disomogeneità.,4,44172,
Struttura della Pasta::buon taglio presenza di spaccature struttura granulosa relativamente omogenea accenno allo stirato in centro,Struttura della Pasta,Buon taglio. Presenza di spaccature.Struttura granulosa relativamente omogenea. Accenno allo stirato in centro,Pasta granulosa relativamente omogenea con spaccature e leggera stiratura al centro.,4,30604,
Struttura della Pasta::frattura abbastanza regolare struttura dall'aspetto granuloso alcune fessure,Struttura della Pasta,"Frattura abbastanza regolare, struttura dall'aspetto granuloso, alcune fessure","Pasta con frattura abbastanza regolare, struttura granulosa e alcune fessure.",4,17392,
Struttura della Pasta::bella grana,Struttura della Pasta,Bella grana,Pasta con bella grana.,4,31808,
Struttura della Pasta::peccato la frattura,Struttura della Pasta,Peccato la frattura,Pasta con frattura irregolare.,4,827,
Struttura della Pasta::area con pasta ruvida più che gessata,Struttura della Pasta,Area con pasta ruvida più che gessata,"Pasta con area ruvida, più che gessata.",4,49483,
Struttura della Pasta::cristalli evidenti struttura regolare,Struttura della Pasta,Cristalli evidenti Struttura regolare,Pasta con cristalli evidenti e struttura regolare.,4,47505,
Struttura della Pasta::aspetto molto asciutto,Struttura della Pasta,Aspetto molto asciutto,Pasta dall'aspetto molto asciutto.,4,4048,
Struttura della Pasta::frattura ok pasta granulosa con grana non sempre ben definita presenza di spacco centrale,Struttura della Pasta,"Frattura ok, pasta granulosa con grana non sempre ben definita, presenza di spacco centrale",Pasta granulosa con grana non sempre ben definita e presenza di spacco centrale.,4,42620,
Struttura della Pasta::evidente stiratura e microocchiatura presente,Struttura della Pasta,Evidente stiratura e microocchiatura presente,Pasta con evidente stiratura e microocchiatura.,4,21872,
Struttura della Pasta::pasta stirata con frattura a arco fitta microocchiatura 1 mm,Struttura della Pasta,Pasta stirata con frattura a arco fitta Microocchiatura 1 mm,Pasta stirata con frattura a arco fitta e microocchiatura diffusa.,4,44248,
Struttura della Pasta::grana fine con zona spagnola centrale abbastanza diffusa,Struttura della Pasta,"Grana fine con zona spagnola centrale abbastanza diffusa,",Pasta a grana fine con zona centrale abbastanza diffusa.,4,35784,
Struttura della Pasta::difettosa,Struttura della Pasta,Difettosa,Pasta difettosa.,4,21871,
Struttura della Pasta::frattura irregolare struttura irregolare are disomogenea con aree tendenti allo stirato,Struttura della Pasta,Frattura irregolare Struttura irregolare!are disomogenea con aree tendenti allo stirato,"Pasta con frattura irregolare, struttura disomogenea e aree tendenti allo stirato.",4,41399,
Struttura della Pasta::disomogenea perché stirata al centro in alcuni punti struttura assente,Struttura della Pasta,Disomogenea perché stirata al centro. In alcuni punti struttura assente,Pasta disomogenea con stiratura al centro e struttura assente in alcuni punti.,4,25713,
Struttura della Pasta::macchie rosa,Struttura della Pasta,macchie rosa,Pasta con macchie rosa.,4,50177,
Struttura della Pasta::presenza di grana grossa e fine anche frattura non regolare microocchiature presenti sebbene piccole,Struttura della Pasta,"Presenza di grana grossa e fine anche! Frattura non regolare, microocchiature presenti....sebbene piccole","Pasta con grana grossa e fine, frattura irregolare e microocchiature piccole.",4,18471,
Struttura della Pasta::grana di diversa granulosita,Struttura della Pasta,Grana di diversa granulosita,Pasta con grana di diversa granulosità.,4,27,
Struttura della Pasta::frattura da bombardamento peccato perché grana buona fine è piuttosto omogenea,Struttura della Pasta,"Frattura da bombardamento. Peccato perché grana buona, fine è piuttosto omogenea","Pasta con frattura irregolare da bombardamento, grana fine e piuttosto omogenea.",4,42684,
Struttura della Pasta::frattura poco omogenea con qualche frattura ma grana media grossolana,Struttura della Pasta,Frattura poco omogenea con qualche frattura ma grana media grossolana,"Pasta con frattura poco omogenea, grana media e grossolana.",4,37453,
Struttura della Pasta::frattura abbastanza regolare struttura appare granulosa senza particolari difetti,Struttura della Pasta,"Frattura abbastanza regolare, struttura appare granulosa, senza particolari difetti","Pasta con frattura abbastanza regolare e struttura granulosa, senza particolari difetti.",4,11436,
Struttura della Pasta::frattura irregolare striature centrali,Struttura della Pasta,"Frattura irregolare, striature centrali",Pasta con frattura irregolare e striature centrali.,4,42756,
Struttura della Pasta::presente dei buchi problematici,Struttura della Pasta,Presente dei buchi problematici,Pasta con occhiatura irregolare e problematica.,4,4741,
Struttura della Pasta::spugna centrale evidente e sfoglia centrale,Struttura della Pasta,Spugna centrale evidente e sfoglia centrale,Pasta con aspetto spugnoso al centro e sfoglia centrale evidente.,4,40295,
Struttura della Pasta::stiratura e grana media anche fine,Struttura della Pasta,Stiratura e grana media anche fine,Pasta stirata con grana media e fine.,2,46189,
Struttura della Pasta::un paio di spacchi qualche microocchio,Struttura della Pasta,"Un paio di spacchi, qualche microocchio.",Pasta con un paio di spacchi e qualche microocchiatura.,4,13184,
Struttura della Pasta::al centro sbrinz,Struttura della Pasta,Al centro sbrinz,Pasta con sbrinz al centro.,4,1787,
Struttura della Pasta::ottima presenza di grana fine,Struttura della Pasta,Ottima presenza di grana fine,Pasta con bella grana fine.,4,31961,
Struttura della Pasta::lieve discrezionalità nella pasta bella frattura microocchiatura su più zone,Struttura della Pasta,Lieve discrezionalità nella pasta. Bella frattura. Microocchiatura su più zone.,"Pasta con bella frattura e microocchiatura presente su più zone, leggermente disomogenea.",4,16848,
Struttura della Pasta::due aree spagnole di circa 2 5 cm,Struttura della Pasta,"Due aree spagnole di circa 2,5 cm",Pasta con due aree spaccate di dimensioni rilevanti.,4,5326,
Struttura della Pasta::poca grana poco solubile,Struttura della Pasta,"poca grana, poco solubile",Pasta con poca grana.,4,27754,
Struttura della Pasta::tipo sbrinz,Struttura della Pasta,Tipo sbrinz,Pasta tipo sbrinz.,4,1788,
Struttura della Pasta::ideologizzata diffusa con mancanza di struttura,Struttura della Pasta,Ideologizzata diffusa con mancanza di struttura,NON_DESCRITTO,4,26099,
Struttura della Pasta::molto presente la grana frattura media,Struttura della Pasta,Molto presente la grana...Frattura media.,Pasta con grana molto presente e frattura media.,4,18317,
Struttura della Pasta::crepa centrale,Struttura della Pasta,Crepa centrale,Pasta con crepa centrale.,4,37531,
Struttura della Pasta::non omogenea con aree strirate,Struttura della Pasta,Non omogenea con aree strirate,Pasta non omogenea con aree stirate.,4,7977,
Struttura della Pasta::frattura grana regolari ma occhio dav2 cm è fitta microcchiature nel centro e 2 o 3 strappi,Struttura della Pasta,Frattura grana regolari ma occhio dav2 cm è fitta Microcchiature nel centro e 2 o 3 strappi,"Pasta con frattura a grana regolare, occhiatura fitta, microocchiature diffuse al centro e alcuni strappi.",4,30701,
Struttura della Pasta::frattura un poco' irregolare qualche strappo diversa sotto i due piatti,Struttura della Pasta,"Frattura un poco' irregolare, qualche strappo, diversa sotto i due piatti","Pasta con frattura poco irregolare, qualche strappo e struttura diversa sotto i due piatti.",4,6059,
Struttura della Pasta::non granulosa,Struttura della Pasta,Non granulosa,Pasta non granulosa.,18,2015,
Struttura della Pasta::fessure enormi,Struttura della Pasta,Fessure enormi,Pasta con fessure pronunciate.,4,18,
Struttura della Pasta::occhiatura diffusa e di dimensione stiratura centrale granuloso frattura solo discreta,Struttura della Pasta,Occhiatura diffusa e di dimensione. Stiratura centrale.. Granuloso. Frattura solo discreta,"Pasta con occhiatura diffusa di varia dimensione, stiratura centrale, granulosa e frattura discreta.",4,40291,
Struttura della Pasta::spacchi sotto un piatto,Struttura della Pasta,Spacchi sotto un piatto,Pasta con spacchi sotto un piatto.,4,2389,
Struttura della Pasta::occhiatura centrale con occhi oltre 2 mm su di un lato,Struttura della Pasta,Occhiatura centrale con occhi oltre 2 mm su di un lato,"Pasta con occhiatura centrale, occhi di medie dimensioni su un lato.",4,40294,
Struttura della Pasta::grande area stirata e con bocciatura non trascurabile,Struttura della Pasta,Grande area stirata e con bocciatura non trascurabile,Pasta stirata in una grande area con occhiatura non trascurabile.,4,5597,
Struttura della Pasta::stirata com microocchiatura,Struttura della Pasta,Stirata com microocchiatura,Pasta stirata con microocchiatura.,4,20211,
Struttura della Pasta::sotto un piatto zona con piccoli strappi,Struttura della Pasta,Sotto un piatto zona con piccoli strappi,Pasta con piccoli strappi nella zona sottostante al piatto.,8,49751,
Struttura della Pasta::non omogenea e granulosa presenza di occhiatura e microocchiatura concentrata su meta forma frattura abbastanza omogenea,Struttura della Pasta,Non omogenea e granulosa Presenza di occhiatura e microocchiatura concentrata su meta forma Frattura abbastanza omogenea,"Pasta non omogenea e granulosa, con occhiatura e microocchiatura concentrate su metà della forma e frattura abbastanza omogenea.",4,40289,
Struttura della Pasta::visibilmente stirata con presenza di micro occhiatura a tratti,Struttura della Pasta,Visibilmente stirata con presenza di micro occhiatura a tratti,Pasta visibilmente stirata con microocchiatura a tratti.,4,5598,
Struttura della Pasta::stirato e spugnoso,Struttura della Pasta,Stirato e spugnoso,Pasta stirata e spugnosa.,4,13183,
Struttura della Pasta::leggermente stirata con grana grossa,Struttura della Pasta,Leggermente stirata con grana grossa,Pasta leggermente stirata con grana grossolana.,2,46939,
Struttura della Pasta::ruvida,Struttura della Pasta,Ruvida,Pasta ruvida.,40,4492,
Struttura della Pasta::stirata leggermente e grossolana,Struttura della Pasta,Stirata Leggermente e grossolana,Pasta leggermente stirata e grossolana.,4,13818,
Struttura della Pasta::su tutta la superficie occhi piccoli di circa 1 2 mm e una piccola fessura,Struttura della Pasta,Su tutta la superficie occhi piccoli di circa 1-2 mm e una piccola fessura,Pasta con piccole occhiature su tutta la superficie e una piccola fessura.,10,1971,
Struttura della Pasta::grana omogenea nella sua incompiutezza,Struttura della Pasta,Grana omogenea nella sua incompiutezza,Pasta con grana omogenea nella sua incompiutezza.,4,23850,
Struttura della Pasta::microocchiatura grossolana,Struttura della Pasta,"Microocchiatura, grossolana",Pasta con microocchiatura e grana grossolana.,4,31802,
Struttura della Pasta::la frattura non é bellissima ma la grana é omogenea grumosa,Struttura della Pasta,"La frattura non é bellissima, ma la grana é omogenea, grumosa","Pasta con frattura non bella, grana omogenea e grumosa.",4,31800,
Struttura della Pasta::grossolana e anche fine omogenea bella frattura,Struttura della Pasta,Grossolana e anche fine. Omogenea. Bella frattura!,"Pasta grossolana e fine, omogenea, con bella frattura.",4,9307,
Struttura della Pasta::presenza di molte microocchiature leggermente gessata,Struttura della Pasta,Presenza di molte Microocchiature Leggermente gessata,Pasta con microocchiatura diffusa e aspetto leggermente gessato.,4,24201,
Struttura della Pasta::bella frattura grana presente ma con evidente area spugnosa al centro,Struttura della Pasta,"Bella frattura, grana presente ma con evidente area spugnosa al centro","Pasta con bella frattura e grana presente, ma con evidente area spugnosa al centro.",4,26104,
Struttura della Pasta::una meta molto stirata e poco formata qualche occhiatura zona angolo spugnosa,Struttura della Pasta,Una meta molto stirata e poco formata qualche Occhiatura zona angolo spugnosa,"Pasta con una metà stirata e poco strutturata, con qualche occhiatura, zona angolo spugnosa.",4,20218,
Struttura della Pasta::non regolare,Struttura della Pasta,Non regolare,Pasta non regolare.,4,22316,
Struttura della Pasta::striature e spugna centrale occhio da 7 mm,Struttura della Pasta,"Striature e spugna centrale, occhio da 7 mm","Pasta con striature e spugnosità al centro, con occhiatura di medie dimensioni.",4,13742,
Struttura della Pasta::stirato con grana grossa spaccatura frattura omogenea,Struttura della Pasta,"Stirato con grana grossa, spaccatura, frattura omogenea","Pasta stirata con grana grossa, frattura omogenea e spaccatura.",4,25643,
Struttura della Pasta::grossolani disomogeneo,Struttura della Pasta,Grossolani disomogeneo,Pasta grossolana e disomogenea.,4,1138,
Struttura della Pasta::fratture profonde ampia zona centrale difforme dalla cornice che è pure diversa da un sotto scalzo all altro,Struttura della Pasta,"Fratture profonde, ampia zona centrale difforme dalla cornice, che è pure diversa da un sotto scalzo all altro","Pasta con fratture profonde, zona centrale difforme dalla cornice e disomogeneità tra i sottoscalzi.",4,32344,
Struttura della Pasta::poco regolare la frattura,Struttura della Pasta,Poco regolare la frattura,Pasta con frattura poco regolare.,4,2528,
Struttura della Pasta::occhiatura sparsa stiratura lieve al centro spacco buono,Struttura della Pasta,Occhiatura sparsa. Stiratura lieve al centro spacco buono,"Pasta con occhiatura sparsa, leggera stiratura al centro e buona frattura.",4,33886,
Struttura della Pasta::frattura radiale con serratura a piccole scaglie,Struttura della Pasta,Frattura radiale con serratura a piccole scaglie,Pasta con frattura radiale e serratura a piccole scaglie.,4,3482,
Struttura della Pasta::enorme quantità di fessurazioni,Struttura della Pasta,Enorme quantità di fessurazioni,Pasta con abbondante fessurazione.,4,5130,
Struttura della Pasta::grande occhio subito sotto la superficie dove era stato tolto un pezzo di pasta,Struttura della Pasta,Grande occhio subito sotto la superficie dove era stato tolto un pezzo di pasta,Pasta con un grande occhio localizzato subito sotto la superficie.,4,5331,
Struttura della Pasta::struttura slegata,Struttura della Pasta,Struttura slegata,Pasta slegata.,4,51013,
Struttura della Pasta::microocchiatura diffusa zona central lievementecstirata e meno strutturata frattura molto irregolare e scalinata,Struttura della Pasta,Microocchiatura diffusa.zona central lievementecstirata e meno strutturata. Frattura molto irregolare e scalinata,"Pasta con microocchiatura diffusa, zona centrale leggermente stirata e meno strutturata, frattura molto irregolare e scalinata.",4,11572,
Struttura della Pasta::bella presenza di grana anche fine è frattura omogenea,Struttura della Pasta,Bella presenza di grana anche fine è frattura omogenea,Pasta con bella grana fine e frattura omogenea.,4,14238,
Struttura della Pasta::bella grana fine,Struttura della Pasta,Bella grana fine!!!!,Pasta con bella grana fine.,4,11438,
Struttura della Pasta::regolare con sporadiche microocch,Struttura della Pasta,Regolare con sporadiche microocch,Pasta con frattura regolare e sporadica microocchiatura.,4,44841,
Struttura della Pasta::frattura abbastanza regolare leggera micro occhiatura leggermente stirata in una piccola zona,Struttura della Pasta,"Frattura abbastanza regolare, leggera micro Occhiatura, leggermente stirata in una piccola zona","Pasta con frattura abbastanza regolare, leggera microocchiatura e leggera stiratura in una piccola zona.",4,23854,
Struttura della Pasta::presente spacco centrale,Struttura della Pasta,Presente spacco centrale,Pasta con uno spacco centrale.,4,6054,
Struttura della Pasta::molte fratture sotto un piatto,Struttura della Pasta,Molte fratture sotto un piatto,Pasta con molte fratture sotto una superficie piatta.,4,2556,
Struttura della Pasta::presenza di taglio,Struttura della Pasta,Presenza di taglio!,Pasta con taglio.,4,48550,
Struttura della Pasta::frattura e grana regolari evidenti cristalli,Struttura della Pasta,Frattura e grana regolari evidenti cristalli,"Pasta con frattura e grana regolari, cristalli evidenti.",4,17001,
Struttura della Pasta::macchia bianca come fosse muffa,Struttura della Pasta,Macchia bianca come fosse muffa,Pasta con macchia bianca simile a muffa.,4,50288,
